company_id,company_name,industry,tier,reporting_year,metric_id,metric_name,esg_pillar,category,metric_type,value_numeric,value_text,unit,raw_value,confidence_score,verification_level,data_completeness,source_type,source_url,document_title,extraction_method,extraction_timestamp,last_updated
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,pli_auto_participation,PLI Auto Participation,External,Regulatory,binary,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528587,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,sustainalytics_risk_score,Sustainalytics Score,External,Ratings,quantitative,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528592,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,ungc_participant,UNGC Participant,External,Commitments,binary,,,Text,Yes,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528597,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,anti_corruption_policy,Anti-Corruption Policy,G,Ethics,binary,,,Text,Yes,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528602,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,board_independence_percent,Board Independence %,G,Board,quantitative,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528607,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,esg_linked_remuneration,ESG Linked Pay,G,Remuneration,binary,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528612,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,esg_oversight,ESG Oversight Committee,G,Board,binary,,,Text,"Board-level committee (Safety, Health and Sustainability Committee)",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528617,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,legal_cases,Legal Cases,G,Compliance,quantitative,,,Text,"Yes, two cases related to anti-competitive conduct are detailed.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528622,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,whistleblower_mechanism,Whistleblower Mechanism,G,Ethics,binary,,,Text,Yes,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528627,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,permanent_employees,Attrition (Employees),S,Retention,quantitative,7.6,,%,7.6%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528633,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,permanent_workers,Attrition (Workers),S,Retention,quantitative,0.9,,%,0.9%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528639,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,csr_spend,CSR Spend,S,Community,quantitative,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528644,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,board_diversity_percent,Gender Diversity (Board),S,Diversity,quantitative,33.33,,% (TML),33.33% (TML),0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528651,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,permanent_employees_percent,Gender Diversity (Perm Emp),S,Diversity,quantitative,9.0,,%,9%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528657,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,total_employees_percent,Gender Diversity (Total Emp),S,Diversity,quantitative,10.0,,%,10%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528663,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,human_rights_policy,Human Rights Policy,S,Human Rights,binary,,,Text,"Yes, as part of the Tata Code of Conduct.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528668,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,iso_45001,ISO 45001 Certified,S,Safety,binary,,,Text,"Yes, all sites are certified to ISO 45001, except Sanand 2.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528673,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,employees,LTIFR (Employees),S,Safety,quantitative,0.11,,,0.11,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528679,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,workers,LTIFR (Workers),S,Safety,quantitative,0.18,,,0.18,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528685,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,supplier_audits,Supplier Social Audits,S,Supply Chain,quantitative,,,Text,"Yes, the company conducts thorough assessments of its suppliers to measure their compliance with ESG standards.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528690,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,total_workforce,Total Workforce,S,Workforce,quantitative,58442.0,,,58442,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528696,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,training_hours_per_employee,Training Hours,S,Training,quantitative,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528700,2026-01-20
